openalex_id,doi,year,journal,title,authors,abstract,keywords,concepts,mycorrhiz_in_title,mycorrhiz_in_abstract,mycorrhiz_in_keywords,mycorrhiz_anywhere
https://openalex.org/W2090418841,https://doi.org/10.1007/s11258-005-9037-8,2005,Plant Ecology,Differential host plant performance as a function of soil arbuscular mycorrhizal fungal communities: experimentally manipulating co-occurring Glomus species,Danny J. Gustafson; Brenda B. Casper,,Andropogon; Biology; Spore; Glomus; Botany; Glomeromycota; Plant ecology; Plant community; Mycorrhizal fungi; Acaulospora; Mycorrhiza; Arbuscular mycorrhiza; Colonization; Symbiosis; Agronomy; Arbuscular mycorrhizal; Ecology; Horticulture; Inoculation; Bacteria; Ecological succession,Andropogon; Biology; Spore; Glomus; Botany; Glomeromycota; Plant ecology; Plant community; Mycorrhizal fungi; Acaulospora; Mycorrhiza; Arbuscular mycorrhiza; Colonization; Symbiosis; Agronomy; Arbuscular mycorrhizal,True,False,True,True
https://openalex.org/W2106115585,https://doi.org/10.1007/s00572-011-0386-y,2011,Mycorrhiza,Septate endophyte colonization and host responses of grasses and forbs native to a tallgrass prairie,Keerthi Mandyam; Chad Fox; Ari Jumpponen,,Biology; Colonization; Endophyte; Forb; Colonisation; Botany; Andropogon; Host (biology); Ecology; Grassland,Biology; Colonization; Endophyte; Forb; Colonisation; Botany; Andropogon; Host (biology); Ecology,False,False,False,False
https://openalex.org/W2147566769,https://doi.org/10.4161/psb.5.6.11776,2010,Plant Signaling & Behavior,When do arbuscular mycorrhizal fungi protect plant roots from pathogens?,Benjamin A. Sikes,"Arbuscular mycorrhizal (AM) fungi are mainly thought to facilitate phosphorus uptake in plants, but they can also perform several other functions that are equally beneficial. Our recent study sheds light on the factors determining one such function, enhanced plant protection from root pathogens. Root infection by the fungal pathogen Fusarium oxysporum was determined by both plant susceptibility and the ability of an AM fungal partner to suppress the pathogen. The non-susceptible plant species (Allium cepa) had limited F. oxysporum infection even without AM fungi. In contrast, the susceptible plant species (Setaria glauca) was heavily infected and only AM fungi in the family Glomeraceae limited pathogen abundance. Plant susceptibility to pathogens was likely determined by contrasting root architectures between plants, with the simple rooted plant (A. cepa) presenting fewer sites for infection.AM fungal colonization, however, was not limited in the same way in part because plants with fewer, simple roots are more mycorrhizal dependent. Protection only by Glomus species also indicates that whatever the mechanism(s) of this function, it responds to AM fungal families differently. While poor at pathogen protection, AM fungal species in the family Gigasporaceae most benefited the growth of the simple rooted plant species. Our research indicates that plant trait differences, such as root architecture can determine how important each mycorrhizal function is to plant growth but the ability to provide these functions differs among AM fungi.",Biology; Fusarium oxysporum; Botany; Pathogen; Colonization; Fungus; Symbiosis; Microbiology; Bacteria,Biology; Fusarium oxysporum; Botany; Pathogen; Colonization; Fungus; Symbiosis,True,True,False,True
https://openalex.org/W2133190758,https://doi.org/10.1111/j.1365-2745.2007.01349.x,2008,Journal of Ecology,Mycorrhizal fungi determine salt‐marsh plant zonation depending on nutrient supply,Pedro Daleo; Juan Alberti; Alejandro D. Canepuccia; Mauricio Escapa; Eugenia Fanjul; Brian R. Silliman; Mark D. Bertness; Oscar Iribarne,"Summary Arbuscular mycorrhizal fungi (AMF) can affect nutrient uptake of associated plants and can vary in function from mutualism to parasitism as nutrient availability increases; thus they may interact with nutrient availability to influence plant community structure. We experimentally investigated the hypotheses that AMF can affect the community structure of salt marshes by affecting plant competitive ability. We focused on: Spartina densiflora , that dominates physically benign high marsh habitats and S. alterniflora , which dominates more stressful low marsh habitats. Colonization by AMF increased S. densiflora growth at low nutrient levels, but reduced growth at high nutrient levels. Spartina alterniflora was not colonized by AMF and showed increased growth only with nutrient amendment. Nutrient or fungicide additions resulted in S. alterniflora migrating to higher marsh elevations, displacing S. densiflora . When nutrient and fungicide additions were made together, however, dominance of S. densiflora was maintained in the high marsh. Synthesis. These results show that AMF can affect the competitive ability of plants and can have a large impact on plant community structure. The community impacts of these symbioses may be especially sensitive to human‐induced eutrophication, given that nutrient supply can modulate whether AMF positively or negatively affect associated plants.",Spartina alterniflora; Nutrient; Biology; Salt marsh; Marsh; Spartina; Phragmites; Ecology; Agronomy; Botany; Wetland,Spartina alterniflora; Nutrient; Biology; Salt marsh; Marsh; Spartina; Phragmites; Ecology; Agronomy; Botany; Wetland,True,True,False,True
https://openalex.org/W2135461572,https://doi.org/10.1111/j.1469-8137.2010.03226.x,2010,New Phytologist,Arbuscular mycorrhizal mycelial respiration in a moist tropical forest,Andrew T. Nottingham; Benjamin L. Turner; Klaus Winter; Marcel G. A. van der Heijden; E. V. J. Tanner,"*Arbuscular mycorrhizal fungi (AMF) are widespread in tropical forests and represent a major sink of photosynthate, yet their contribution to soil respiration in such ecosystems remains unknown. *Using in-growth mesocosms we measured AMF mycelial respiration in two separate experiments: (1) an experiment in a semi-evergreen moist tropical forest, and (2) an experiment with 6-m-tall Pseudobombax septenatum in 4.5-m(3) containers, for which we also determined the dependence of AMF mycelial respiration on the supply of carbon from the plant using girdling and root-cutting treatments. *In the forest, AMF mycelia respired carbon at a rate of 1.4 t ha(-1) yr(-1), which accounted for 14 +/- 6% of total soil respiration and 26 +/- 12% of root-derived respiration. For P. septenatum, 40 +/- 6% of root-derived respiration originated from AMF mycelia and carbon was respired < 4 h after its supply from roots. *We conclude that arbuscular mycorrhizal mycelial respiration can be substantial in lowland tropical forests. As it is highly dependent on the recent supply of carbon from roots, a function of aboveground fixation, AMF mycelial respiration is therefore an important pathway of carbon flux from tropical forest trees to the atmosphere.",Evergreen; Respiration; Soil respiration; Mycelium; Biology; Carbon cycle; Carbon sink; Botany; Ecosystem; Mycorrhiza; Agronomy; Environmental science; Ecology; Symbiosis,Evergreen; Respiration; Soil respiration; Mycelium; Biology; Carbon cycle; Carbon sink; Botany; Ecosystem; Mycorrhiza; Agronomy; Environmental science,True,True,True,True
https://openalex.org/W2148932187,https://doi.org/10.3852/09-264,2010,Mycologia,Shifting fungal endophyte communities colonize<i>Bouteloua gracilis</i>: effect of host tissue and geographical distribution,José Herrera; Hana H. Khidir; Douglas Eudy; Andrea Porras‐Alfaro; Donald O. Natvig; Robert L. Sinsabaugh,"Communities of root-associated fungi (RAF) commonly have been studied under the auspices of arbuscular mycorrhizal fungi (AMF) or ectomycorrhizal fungi. However many studies now indicate that other groups of endophytic RAF, including dark septate endophytes (DSE) are more abundant in some plants and environments. The common forage grass, Bouteloua gracilis, was used as a model to examine whether RAF also colonize different organs within the same plant and to compare RAF communities from sites across North America, spanning the latitudinal range of B. gracilis (from Canada to Mexico). We compared the RAF communities of organs within individual plants at one site and within plant roots among six sites. With the possible exception of one group related to genus Paraphaeosphaeria there was little evidence that RAF colonized vertically beyond the crowns. Furthermore, although there was some variation in the constitution of rare members of the RAF communities, several taxonomically related groups dominated the RAF community at all sites. These dominant taxa included members in the Pleosporales (related to the DSE, Paraphaeosphaeria spp.), Agaricales (related to Moniliophthora spp., or Campanella spp.) and Hypocreales (related to Fusarium spp.). AMF were notable by their near absence. Similar phylotypes from the dominant groups clustered around adjacent sites so that similarity of the RAF communities was negatively correlated to site inter-distance and the RAF communities appeared to group by country. These results increase the possibility that at least some of these common and widely distributed core members of the RAF community form important, intimate and long lasting relationships with grasses.",Biology; Endophyte; Bouteloua gracilis; Host (biology); Botany; Ecology,Biology; Endophyte; Bouteloua gracilis; Host (biology); Botany; Ecology,False,True,False,True
https://openalex.org/W2023885121,https://doi.org/10.1016/j.actao.2012.01.004,2012,Acta Oecologica,Direct and interactive effects of light and nutrients on the legume-rhizobia mutualism,Jennifer A. Lau; Evan James Bowling; Lowell E. Gentry; Paul A. Glasser; Elizabeth A. Monarch; Whitney M. Olesen; Jillian Waxmonsky; Ryan Thomas Young,,Rhizobia; Biology; Nutrient; Symbiosis; Mutualism (biology); Biomass (ecology); Legume; Agronomy; Rhizobium; Botany; Ecology; Horticulture; Inoculation; Bacteria,Rhizobia; Biology; Nutrient; Symbiosis; Mutualism (biology); Biomass (ecology); Legume; Agronomy; Rhizobium; Botany,False,False,False,False
https://openalex.org/W2049112943,https://doi.org/10.1890/0012-9658(2003)084[0323:iafvct]2.0.co;2,2003,Ecology,INTRASPECIFIC AM FUNGAL VARIATION CONTRIBUTES TO PLANT–FUNGAL FEEDBACK IN A SERPENTINE GRASSLAND,Jeffrey P. Castelli; Brenda B. Casper,"Feedback between plants and arbuscular mycorrhizal (AM) fungi can affect species diversity in plant and fungal communities. Feedback depends on (1) some specificity between plants and fungi and (2) fungi exhibiting specificity either improving (positive feedback) or decreasing (negative feedback) host performance relative to other fungi. Associations between AM fungi and plant species in a serpentine grassland dominated by Andropogon gerardii, Schizachyrium scoparium, Sorghastrum nutans, and Sporobolus heterolepis were examined, and their performance consequences were evaluated. Specificity was determined from AM fungal spore abundance under plants in the field and from trap cultures established by inoculating greenhouse plants with field-collected roots containing fungal material. Seven AM fungal species were unevenly distributed among plant species, with differences in total spore numbers and evenness. In the field, Gigaspora gigantea exhibited specificity to Sporobolus compared to Andropogon and Sorghastrum, and Glomus microcarpum exhibited specificity to Schizachyrium compared to Andropogon and Sporobolus. In trap cultures, Glomus etunicatum exhibited specificity to Andropogon compared to Sorghastrum, and an unidentified species of Glomus exhibited specificity to Sorghastrum compared to Sporobolus. The AM fungal community associated with Smilax rotundifolia, a grassland invader, was not qualitatively different from those of grasses. In the greenhouse, plant and fungal performance was examined as a function of three host plant species (excluding Sporobolus), four AM fungal species, and the same three plant species on which the fungi had been collected in the field. Fungal species affected host plant biomass and fungal performance, measured by AM root length and percentage of colonization. Compared to other fungal species, Gigaspora gigantea increased plant biomass and had a higher percentage of colonization and AM root length on both Andropogon and Schizachyrium. Glomus etunicatum, which exhibits specificity on Andropogon, depressed growth of Andropogon relative to other fungi, implicating negative feedback. Schizachyrium had reduced biomass when inoculated with Glomus microcarpum, its specific fungus. Additionally, fungi originating on a conspecific host depressed plant growth compared to fungi collected from other host species, an effect strongest for Andropogon. Percentage of AM colonization on Andropogon was also greater for fungi originating on Andropogon. The latter two effects serve as another example of negative plant–fungal feedback and could represent intraspecific fungal variation within this community. Corresponding Editor: S. H. Faeth",Andropogon; Biology; Botany; Glomus; Grassland; Ecology; Spore,Andropogon; Biology; Botany; Glomus; Grassland; Ecology,False,True,False,True
https://openalex.org/W2056160432,https://doi.org/10.1111/j.1600-0706.2012.20153.x,2012,Oikos,Consequences of simultaneous interactions of fungal endophytes and arbuscular mycorrhizal fungi with a shared host grass,Anna L. Larimer; James D. Bever; Keith Clay,"Plants simultaneously associate with multiple microbial symbionts throughout their lifetimes. To address the question of whether the effects of simultaneous symbionts are contingent on the specific identities, we conducted a greenhouse experiment manipulating the presence and identities of arbuscular mycorrhizal fungi (AMF) and fungal endophytes on the shared host grass Elymus hystrix . Each plant host was inoculated with one of two AMF species having varying effects on host growth, or a sterile soil control. Further, we used naturally occurring endophyte‐infected (E+) and uninfected (E–) individuals from two populations of the endophyte Epichloë elymi that varied in their interaction with E. hystrix . We then measured responses of plants, AMF, and fungal endophytes. Overall, we found that the combined effects of AMF and fungal endophytes on plant growth were additive, reflecting the mutualistic quality of each symbiont independently interacting with host plants. However, fungal endophyte infection differentially altered hyphal colonization of the two AMF species and the identity of the coinfecting AMF species affected fungal endophyte fitness traits. The results of this study demonstrate that the outcome of interspecific symbiotic interactions varies with partner identity such that the effects of simultaneous symbioses can not be generalized.",Endophyte; Biology; Hystrix; Symbiosis; Host (biology); Colonization; Botany; Powdery mildew; Hypha; Interspecific competition; Neotyphodium; Elymus; Ecology; Poaceae; Lolium perenne; Bacteria,Endophyte; Biology; Hystrix; Symbiosis; Host (biology); Colonization; Botany; Powdery mildew; Hypha; Interspecific competition; Neotyphodium; Elymus,True,True,False,True
https://openalex.org/W2133251436,https://doi.org/10.1007/s11104-008-9806-y,2008,Plant and Soil,Influence of commercial inoculation with Glomus intraradices on the structure and functioning of an AM fungal community from an agricultural site,Pedro M. Antunes; Alexander Koch; Kari E. Dunfield; Miranda M. Hart; Ashleigh Downing; Matthias C. Rillig; John N. Klironomos,,Microbial inoculant; Biology; Inoculation; Community structure; Colonization; Microbial population biology; Mycorrhiza; Glomus; Agronomy; Species richness; Symbiosis; Fungus; Ecology; Botany; Horticulture; Bacteria,Microbial inoculant; Biology; Inoculation; Community structure; Colonization; Microbial population biology; Mycorrhiza; Glomus; Agronomy; Species richness; Symbiosis; Fungus; Ecology; Botany; Horticulture,False,False,True,True
https://openalex.org/W2015256011,https://doi.org/10.1016/j.chemosphere.2006.03.022,2006,Chemosphere,Zinc accumulation in Solanum nigrum is enhanced by different arbuscular mycorrhizal fungi,Ana P.G.C. Marques; Rui S. Oliveira; António O.S.S. Rangel; Paula M. L. Castro,,Solanum nigrum; Inoculation; Glomus; Biology; Biomass (ecology); Colonisation; Botany; Horticulture; Mycorrhiza; Chromosomal translocation; Agronomy; Symbiosis; Colonization; Bacteria; Ecology,Solanum nigrum; Inoculation; Glomus; Biology; Biomass (ecology); Colonisation; Botany; Horticulture; Mycorrhiza; Chromosomal translocation; Agronomy,True,False,True,True
https://openalex.org/W2096426583,https://doi.org/10.1139/b04-056,2004,Canadian Journal of Botany,The evolutionary implications of exploitation in mycorrhizas,Keith N. Egger; David S. Hibbett,"Some views of mutualism, where the fitness of two symbiotic partners is higher in association than when apart, assume that they necessarily evolve towards greater benefit for the partners. Most mutualisms, however, seem prone to conflicts of interest that destabilize the partnership. These conflicts arise in part because mutualistic outcomes are conditional, depending upon complex interactions between environmental, developmental, and genotypic factors. Mutualisms are also subject to exploitation or cheating. Although various compensating mechanisms have been proposed to explain how mutualism can be maintained in the presence of exploiters, none of these mechanisms can eliminate exploitation. In this paper we explore various compensating mechanisms in mycorrhizas, examine the evidence for exploitation in mycorrhizas, and conclude that mycorrhizal mutualisms exhibit characteristics that are more consistent with a concept of reciprocal parasitism. We propose that researchers should not assume mycorrhizas are mutualistic based upon structural characteristics or limited functional studies showing bilateral exchange and should view mycorrhizas as occupying a wider range on the symbiotic continuum, including commensalism and antagonism. We recommend that comparative studies of mycorrhizas incorporate other types of root associations that have traditionally been considered antagonistic.Key words: mycorrhizas, mutualism, exploiters, compensating mechanisms, symbiotic continuum.",Mutualism (biology); Biology; Cheating; Ecology; Coevolution; Parasitism; Mycorrhizal fungi; Host (biology),Mutualism (biology); Biology; Cheating; Ecology; Coevolution; Parasitism; Mycorrhizal fungi,True,True,True,True
https://openalex.org/W2158834936,https://doi.org/10.1111/j.1461-9563.2009.00445.x,2009,Agricultural and Forest Entomology,Mycorrhizal fungi as mediators of defence against insect pests in agricultural systems,Rachel L. Vannette; Mark D. Hunter,"Abstract Below‐ground organisms influence above‐ground interactions in both natural and agricultural ecosystems. Among the most important below‐ground organisms are mycorrhizal fungi, comprising ubiquitous and ancient plant mutualists that have significant effects on plant growth and fitness mediated by resource exchange with plants. In the present study, we focus on the effects of arbuscular mycorrhizal fungi (AMF) on crop defence against insect pests. AMF alter the availability of resources used by crop plants to manufacture defences against pests and to compensate for pest damage. However, AMF also provide plants with nutrients that are known to increase insect performance. Through potentially opposing effects on plant nutritional quality and defence, mycorrhizal fungi can positively or negatively affect pest performance. Additionally, AMF may directly affect gene expression and plant defence signalling pathways involved in the construction and induction of plant defences, and these effects are apparently independent of those caused by nutrient availability. In this way, AMF may still influence plant defences in the fertilized and highly managed systems typical of agribusiness. Because AMF can affect plant tolerance to pest damage, they may have a significant impact on the shape of damage–yield relationships in crops. Potential mechanisms for this effect are suggested. We highlight the need for continuing research on the effects of AMF identity and the abundance on crop defences and tolerance to pest attack. Much work is needed on the potential effects of mycorrhizal colonization on plant signalling and the induction of direct and indirect defences that may protect against pest damage.",Biology; PEST analysis; Agriculture; Crop; Insect; Agroecosystem; Agronomy; Crop protection; Nutrient; Ecology; Botany,Biology; PEST analysis; Agriculture; Crop; Insect; Agroecosystem; Agronomy; Crop protection; Nutrient; Ecology,True,True,False,True
https://openalex.org/W2047888503,https://doi.org/10.1007/s00572-015-0641-8,2015,Mycorrhiza,Variation in ectomycorrhizal fungal communities associated with Oreomunnea mexicana (Juglandaceae) in a Neotropical montane forest,Adriana Corrales; A. Elizabeth Arnold; Astrid Ferrer; Benjamin L. Turner; James W. Dalling,,Biology; Russula; Ecology; Dominance (genetics); Rainforest; Taxon; Botany,Biology; Russula; Ecology; Dominance (genetics); Rainforest; Taxon; Botany,True,False,False,True
https://openalex.org/W2088893372,https://doi.org/10.1007/s11104-014-2374-4,2015,Plant and Soil,How important is the mycorrhizal pathway for plant Zn uptake?,Stephanie J. Watts‐Williams; F. Andrew Smith; Michael J. McLaughlin; Antonio F. Patti; Timothy R. Cavagnaro,,Shoot; Nutrient; Zinc; Arbuscular mycorrhiza; Solanum; Mycorrhiza; Plant physiology; Soil water; Hypha; Phosphorus; Chemistry; Symbiosis; Biology; Botany; Horticulture; Ecology; Bacteria,Shoot; Nutrient; Zinc; Arbuscular mycorrhiza; Solanum; Mycorrhiza; Plant physiology; Soil water; Hypha; Phosphorus; Chemistry; Symbiosis; Biology; Botany; Horticulture,True,False,True,True
https://openalex.org/W2130609602,https://doi.org/10.1111/mec.12541,2013,Molecular Ecology,Nitrogen deposition alters plant–fungal relationships: linking belowground dynamics to aboveground vegetation change,Sarah L. Dean; Emily C. Farrer; D. Lee Taylor; Andrea Porras‐Alfaro; Katharine N. Suding; Robert L. Sinsabaugh,"Nitrogen (N) deposition rates are increasing globally due to anthropogenic activities. Plant community responses to N are often attributed to altered competitive interactions between plants, but may also be a result of microbial responses to N, particularly root-associated fungi (RAF), which are known to affect plant fitness. In response to N, Deschampsia cespitosa, a codominant plant in the alpine tundra at Niwot Ridge (CO), increases in abundance, while Geum rossii, its principal competitor, declines. Importantly, G. rossii declines with N even in the absence of its competitor. We examined whether contrasting host responses to N are associated with altered plant-fungal symbioses, and whether the effects of N are distinct from effects of altered plant competition on RAF, using 454 pyrosequencing. Host RAF communities were distinct (only 9.4% of OTUs overlapped). N increased RAF diversity in G. rossii, but decreased it in D. cespitosa. D. cespitosa RAF communities were more responsive to N than G. rossii RAF communities, perhaps indicating a flexible microbial community aids host adaptation to nutrient enrichment. Effects of removing D. cespitosa were distinct from effects of N on G. rossii RAF, and D. cespitosa presence reversed RAF diversity response to N. The most dominant G. rossii RAF order, Helotiales, was the most affected by N, declining from 83% to 60% of sequences, perhaps indicating a loss of mutualists under N enrichment. These results highlight the potential importance of belowground microbial dynamics in plant responses to N deposition.",Biology; Tundra; Competition (biology); Plant community; Ecology; Nutrient; Host (biology); Microbial population biology; Botany; Ecosystem; Bacteria; Ecological succession,Biology; Tundra; Competition (biology); Plant community; Ecology; Nutrient; Host (biology); Microbial population biology; Botany,False,False,False,False
https://openalex.org/W2109895287,https://doi.org/10.1371/journal.pone.0035275,2012,PLoS ONE,Growth Response of Drought-Stressed Pinus sylvestris Seedlings to Single- and Multi-Species Inoculation with Ectomycorrhizal Fungi,Tabea Kipfer; Thomas Wohlgemuth; Marcel G. A. van der Heijden; Jaboury Ghazoul; Simon Egli,"Many trees species form symbiotic associations with ectomycorrhizal (ECM) fungi, which improve nutrient and water acquisition of their host. Until now it is unclear whether the species richness of ECM fungi is beneficial for tree seedling performance, be it during moist conditions or drought. We performed a pot experiment using Pinus sylvestris seedlings inoculated with four selected ECM fungi (Cenococcum geophilum, Paxillus involutus, Rhizopogon roseolus and Suillus granulatus) to investigate (i) whether these four ECM fungi, in monoculture or in species mixtures, affect growth of P. sylvestris seedlings, and (ii) whether this effect can be attributed to species number per se or to species identity. Two different watering regimes (moist vs. dry) were applied to examine the context-dependency of the results. Additionally, we assessed the activity of eight extracellular enzymes in the root tips. Shoot growth was enhanced in the presence of S. granulatus, but not by any other ECM fungal species. The positive effect of S. granulatus on shoot growth was more pronounced under moist (threefold increase) than under dry conditions (twofold increase), indicating that the investigated ECM fungi did not provide additional support during drought stress. The activity of secreted extracellular enzymes was higher in S. granulatus than in any other species. In conclusion, our findings suggest that ECM fungal species composition may affect seedling performance in terms of aboveground biomass.",Biology; Paxillus involutus; Seedling; Ectomycorrhiza; Shoot; Pisolithus; Botany; Mycorrhiza; Symbiosis; Species richness; Ectosymbiosis; Context (archaeology); Inoculation; Horticulture; Ecology,Biology; Paxillus involutus; Seedling; Ectomycorrhiza; Shoot; Pisolithus; Botany; Mycorrhiza; Symbiosis; Species richness; Ectosymbiosis; Context (archaeology); Inoculation,True,True,True,True
https://openalex.org/W1978830026,https://doi.org/10.1016/j.soilbio.2008.12.017,2009,Soil Biology and Biochemistry,Impacts of earthworms and arbuscular mycorrhizal fungi (Glomus intraradices) on plant performance are not interrelated,Nico Eisenhauer; Stephan König; Alexander C.W. Sabais; Carsten Renker; François Buscot; Stefan Scheu,,Lumbricus terrestris; Earthworm; Biology; Plantago; Glomus; Lolium perenne; Botany; Mycorrhiza; Agronomy; Shoot; Symbiosis; Poaceae; Spore,Lumbricus terrestris; Earthworm; Biology; Plantago; Glomus; Lolium perenne; Botany; Mycorrhiza; Agronomy; Shoot,True,False,True,True
https://openalex.org/W201337301,https://doi.org/10.1007/978-94-007-1591-2_2,2011,,The Potential of Rhizosphere Microorganisms to Promote the Plant Growth in Disturbed Soils,Katarzyna Hrynkiewicz; Christel Baum,,Rhizosphere; Environmental remediation; Microorganism; Biology; Phytoremediation; Soil water; Beneficial organism; Abiotic component; Nutrient; Rhizobacteria; Agronomy; Environmental science; Ecology; Bacteria; Contamination,Rhizosphere; Environmental remediation; Microorganism; Biology; Phytoremediation; Soil water; Beneficial organism; Abiotic component; Nutrient; Rhizobacteria; Agronomy; Environmental science,False,False,False,False
https://openalex.org/W2135101666,https://doi.org/10.1890/1051-0761(2003)013[0565:mdagpa]2.0.co;2,2003,Ecological Applications,"MYCORRHIZAE DIFFERENTIALLY ALTER GROWTH, PHYSIOLOGY, AND COMPETITIVE ABILITY OF AN INVASIVE SHRUB",Sarah R. Bray; Kaoru Kitajima; David M. Sylvia,"Mycorrhizae improve phosphorus availability to host plants and alter their morphology, physiology, and competitive ability. We examined how different isolates of arbuscular mycorrhizal fungi, soil-P, light, and competition affect the growth, physiology, and biomass allocation of seedlings of an exotic invasive shrub of the southeastern United States, Ardisia crenata, in two greenhouse experiments. When Ardisia seedlings were grown singly in pots without competition, soil phosphorus concentration and light had no effect on seedling growth. Relative growth rates (RGR) and leaf area ratio (LAR), however, were higher for seedlings inoculated with mycorrhizal fungi isolated from Ardisia roots than those inoculated with single-spore isolates and nonmycorrhizal controls. In the second experiment, an Ardisia seedling was grown in each pot in competition with another conspecific seedling or with a seedling of Prunus caroliniana, a native subcanopy tree. The identity of the competitor had little effect on seedling RGR of Ardisia, but LAR was significantly higher for seedlings in conspecific competition. Overall, Prunus seedlings had higher RGR than Ardisia, but RGR and survival of Prunus seedlings were significantly reduced in competition with Ardisia when mycorrhizal fungi were suppressed by benomyl. These results suggest that competitive interactions of exotic invasive plants with native plants are dependent on the isolates of mycorrhizae present.",Biology; Seedling; Competition (biology); Shrub; Botany; Mycorrhiza; Relative growth rate; Biomass (ecology); Symbiosis; Agronomy; Ecology; Growth rate,Biology; Seedling; Competition (biology); Shrub; Botany; Mycorrhiza; Relative growth rate; Biomass (ecology); Symbiosis,True,True,True,True
https://openalex.org/W2174963579,https://doi.org/10.1007/978-94-017-7395-9_1,2015,Ecological studies,Mycorrhiza Specificity: Its Role in the Development and Function of Common Mycelial Networks,Randy Molina; Thomas R. Horton,,Mycelium; Mycorrhiza; Function (biology); Biology; Ecology; Botany; Symbiosis; Evolutionary biology; Genetics,Mycelium; Mycorrhiza; Function (biology); Biology; Ecology,True,False,True,True
https://openalex.org/W158006875,https://doi.org/10.1007/978-1-4614-6108-1_13,2013,,Role of Arbuscular Mycorrhiza in Amelioration of Salinity,Roghieh Hajiboland,,Salinity; Nutrient; Soil salinity; Agronomy; Biology; Rhizosphere; Soil water; Arbuscular mycorrhiza; Arid; Transpiration; Microorganism; Plant physiology; Botany; Ecology; Photosynthesis; Symbiosis; Bacteria,Salinity; Nutrient; Soil salinity; Agronomy; Biology; Rhizosphere; Soil water; Arbuscular mycorrhiza; Arid; Transpiration; Microorganism; Plant physiology; Botany,True,False,True,True
https://openalex.org/W2050754731,https://doi.org/10.1007/s00442-004-1817-7,2005,Oecologia,Ant species confer different partner benefits on two neotropical myrmecophytes,Megan E. Frederickson,,Biology; Herbivore; Myrmecophily; ANT; Mutualism (biology); Myrmecophyte; Ecology; Host (biology); Nectar,Biology; Herbivore; Myrmecophily; ANT; Mutualism (biology); Myrmecophyte; Ecology; Host (biology),False,False,False,False
https://openalex.org/W2587666428,https://doi.org/10.1016/bs.abr.2016.12.005,2017,Advances in botanical research,Mycorrhiza-Assisted Phytoremediation,Laura Coninx; Veronika Martinová; François Rineau,,Phytoremediation; Mycorrhiza; Environmental remediation; Biology; Arbuscular mycorrhiza; Ectomycorrhiza; Environmental science; Mycorrhizal fungi; Environmental pollution; Contamination; Ecology; Symbiosis; Environmental protection; Inoculation; Horticulture,Phytoremediation; Mycorrhiza; Environmental remediation; Biology; Arbuscular mycorrhiza; Ectomycorrhiza; Environmental science; Mycorrhizal fungi; Environmental pollution; Contamination,True,False,True,True
https://openalex.org/W1613758921,https://doi.org/10.1016/s0065-3454(04)34002-7,2004,Advances in the study of behavior,Game Structures in Mutualistic Interactions: What Can the Evidence Tell Us About the Kind of Models We Need?,Redouan Bshary; Judith L. Bronstein,,Mutualism (biology); Ecology; Diversity (politics); Construct (python library); Empiricism; Ecological systems theory; Computer science; Psychology; Biology; Epistemology; Sociology,Mutualism (biology); Ecology; Diversity (politics); Construct (python library); Empiricism; Ecological systems theory; Computer science; Psychology; Biology,False,False,False,False
https://openalex.org/W1826834697,https://doi.org/10.1111/j.1752-4571.2012.00261.x,2012,Evolutionary Applications,Mutualism effectiveness and vertical transmission of symbiotic fungal endophytes in response to host genetic background,Pedro E. Gundel; M. Alejandra Martínez‐Ghersa; Marina Omacini; Romina Cuyeu; Elba Pagano; Raúl Ríos; Claudio M. Ghersa,"Certain species of the Pooideae subfamily develop stress tolerance and herbivory resistance through symbiosis with vertically transmitted, asexual fungi. This symbiosis is specific, and genetic factors modulate the compatibility between partners. Although gene flow is clearly a fitness trait in allogamous grasses, because it injects hybrid vigor and raw material for evolution, it could reduce compatibility and thus mutualism effectiveness. To explore the importance of host genetic background in modulating the performance of symbiosis, Lolium multiflorum plants, infected and noninfected with Neotyphodium occultans, were crossed with genetically distant plants of isolines (susceptible and resistant to diclofop-methyl herbicide) bred from two cultivars and exposed to stress. The endophyte improved seedling survival in genotypes susceptible to herbicide, while it had a negative effect on one of the genetically resistant crosses. Mutualism provided resistance to herbivory independently of the host genotype, but this effect vanished under stress. While no endophyte effect was observed on host reproductive success, it was increased by interpopulation plant crosses. Neither gene flow nor herbicide had an important impact on endophyte transmission. Host fitness improvements attributable to gene flow do not appear to result in direct conflict with mutualism while this seems to be an important mechanism for the ecological and contemporary evolution of the symbiotum.",Biology; Mutualism (biology); Neotyphodium; Endophyte; Symbiosis; Epichloë; Gene flow; Herbivore; Experimental evolution; Ecology; Botany; Gene; Genetic variation; Genetics; Bacteria,Biology; Mutualism (biology); Neotyphodium; Endophyte; Symbiosis; Epichloë; Gene flow; Herbivore; Experimental evolution; Ecology; Botany,False,False,False,False
https://openalex.org/W2061568670,https://doi.org/10.1007/s00442-004-1504-8,2004,Oecologia,Are nectar-robbers mutualists or antagonists?,Sarah C. Richardson,,Nectar; Biology; Pollinator; Pollination; Pollen; Zoophily; Reproductive success; Botany; Pollen source; Biological dispersal; Ecology; Population,Nectar; Biology; Pollinator; Pollination; Pollen; Zoophily; Reproductive success; Botany; Pollen source; Biological dispersal; Ecology,False,False,False,False
